,id,-,sentiment,text
2995,1719,CallOfDutyBlackopsColdWar,1,It is not the first time that the EU Commission has taken such a step.
2996,1719,CallOfDutyBlackopsColdWar,1,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
2997,1719,CallOfDutyBlackopsColdWar,1,
2998,1719,CallOfDutyBlackopsColdWar,1,
2999,1719,CallOfDutyBlackopsColdWar,1,
3000,1720,CallOfDutyBlackopsColdWar,0,Still iffy about this
3001,1720,CallOfDutyBlackopsColdWar,0,Still undecided
3002,1720,CallOfDutyBlackopsColdWar,0,"Nevertheless, there are skeptics."
3003,1720,CallOfDutyBlackopsColdWar,0,Still iffy about Europe
3004,1720,CallOfDutyBlackopsColdWar,0,with Still iffy about this
3005,1720,CallOfDutyBlackopsColdWar,0,Still iffy about how
3012,1722,CallOfDutyBlackopsColdWar,0,Instead of promoting fix ur servers
3013,1722,CallOfDutyBlackopsColdWar,0,Instead of promoting fix-ur servers
3014,1722,CallOfDutyBlackopsColdWar,0,Instead of promoting fixed servers
3015,1722,CallOfDutyBlackopsColdWar,0,Instead of just fix ur servers
3016,1722,CallOfDutyBlackopsColdWar,0,Instead this of promoting fix ur servers
3017,1722,CallOfDutyBlackopsColdWar,0,Instead of reboot fix ur servers
3018,1723,CallOfDutyBlackopsColdWar,1,Okay... I'm just gonna say it... Black Ops Cold War actually looks dope.
3019,1723,CallOfDutyBlackopsColdWar,1,Okay... I'll just say it... Black Ops Cold War actually looks goofy.
3020,1723,CallOfDutyBlackopsColdWar,1,Okay... I'm just going to say this... Black Ops Cold War actually looks like doping.
3021,1723,CallOfDutyBlackopsColdWar,1,Okay... I'm just gonna say it... Black Ops Cold War III looks dope.
3022,1723,CallOfDutyBlackopsColdWar,1,Okay... I'S m just now gonna let say it... Now Black Ops Cold War actually looks dope.
3023,1723,CallOfDutyBlackopsColdWar,1,Okay... I'm just to say it... Third Ops Cold War III looks dope.
3024,1724,CallOfDutyBlackopsColdWar,1,Also I’m LOVING  
3025,1724,CallOfDutyBlackopsColdWar,1,I too am LOVE
3026,1724,CallOfDutyBlackopsColdWar,1,And I am LUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBLUBY
3027,1724,CallOfDutyBlackopsColdWar,1,Also I’m African
3028,1724,CallOfDutyBlackopsColdWar,1,Also like I ’ m LOVING
3029,1724,CallOfDutyBlackopsColdWar,1,that I’m LOVING
3030,1725,CallOfDutyBlackopsColdWar,1,I like the killstreaks
3031,1725,CallOfDutyBlackopsColdWar,1,I like the killer stripes
3032,1725,CallOfDutyBlackopsColdWar,1,I like the killstreaks
3033,1725,CallOfDutyBlackopsColdWar,1,I like these killstreaks
3034,1725,CallOfDutyBlackopsColdWar,1,Seems I like the killstreaks
3035,1725,CallOfDutyBlackopsColdWar,1,I like the character
3036,1726,CallOfDutyBlackopsColdWar,0,This may be a Unpopular Opinion. . @CallofDuty Black Ops Cold War is garbage. . .  
3037,1726,CallOfDutyBlackopsColdWar,0,That may be an unpopular opinion... @ CallofDuty Black Ops Cold War is garbage...
3038,1726,CallOfDutyBlackopsColdWar,0,This may be an unpopular opinion... @ CfDuty Black Ops The Cold War is an obsession...
3039,1726,CallOfDutyBlackopsColdWar,0,This may be a Unpopular Opinion...) Black Ops of War is garbage...
3040,1726,CallOfDutyBlackopsColdWar,0,For This article may be a Unpopular Research Opinion.. The @CallofDuty Black Ops Cold War research is garbage...
3041,1726,CallOfDutyBlackopsColdWar,0,X may be the Unpopular Movie.. @CallofDuty Black Ops Cold War is garbage...
3042,1727,CallOfDutyBlackopsColdWar,0,Ima b honest ... I’m not buying that shit. I like the realistic shit .
3043,1727,CallOfDutyBlackopsColdWar,0,Ima b honestly... I don't buy this shit. I like the realistic shit.
3044,1727,CallOfDutyBlackopsColdWar,0,Ima b honest... I'm not buying that shit. I like the realistic shit.
3045,1727,CallOfDutyBlackopsColdWar,0,Ima totally honest... I’m not buying that shit. I like the realistic shit...
3046,1727,CallOfDutyBlackopsColdWar,0,Ima b honest... I ’ m not buying in that shit. I probably like it the literal realistic shit.
3047,1727,CallOfDutyBlackopsColdWar,0,Ima b honest... im really buying this shit. I like the realistic shit.
3048,1729,CallOfDutyBlackopsColdWar,1,Dammit this looks dope -_-
3049,1729,CallOfDutyBlackopsColdWar,1,"Damn, that looks stupid - _ -"
3050,1729,CallOfDutyBlackopsColdWar,1,Dammit this looks dope - _ -
3051,1729,CallOfDutyBlackopsColdWar,1,Dammit this looks dope<unk>
3052,1729,CallOfDutyBlackopsColdWar,1,Dammit this dude looks dope - _ -
3053,1729,CallOfDutyBlackopsColdWar,1,tell this looks dope -_-
3054,1730,CallOfDutyBlackopsColdWar,1,Wow I haven’t been this excited for a COD since Black ops 2
3055,1730,CallOfDutyBlackopsColdWar,1,"Wow, I haven't been so excited for a COD since Black Ops 2"
3056,1730,CallOfDutyBlackopsColdWar,1,Wow I haven't been this excited for a COD since Black ops 2
3057,1730,CallOfDutyBlackopsColdWar,1,Wow I haven’t been this excited for an COD since Black ops 2
3058,1730,CallOfDutyBlackopsColdWar,1,Wow guys I haven didn ’ t been this excited for a COD since Black Council ops 2
3059,1730,CallOfDutyBlackopsColdWar,1,Wow We haven’t been that excited for a COD since Black ops 2
3060,1731,CallOfDutyBlackopsColdWar,0,this is brutal
3061,1731,CallOfDutyBlackopsColdWar,0,
3062,1731,CallOfDutyBlackopsColdWar,0,this is brutal
3063,1731,CallOfDutyBlackopsColdWar,0,this is ugly
3064,1731,CallOfDutyBlackopsColdWar,0,If this is brutal
3065,1731,CallOfDutyBlackopsColdWar,0,place is brutal
3066,1732,CallOfDutyBlackopsColdWar,0,It looks like Call of Duty: Black Ops Cold War has been leaked by a Doritos advertising campaign dlvr.it/RcQwY4 https://t.co/Mo0oIFkdBT
3067,1732,CallOfDutyBlackopsColdWar,0,It looks like Call of Duty: Black Ops Cold War was leaked from a Doritos advertising campaign dlvr.it / RcQwY4 https: / / t.co / Mo0oIFkdBT
3068,1732,CallOfDutyBlackopsColdWar,0,Call of Duty: Black Ops Cold War appears to have been leaked thanks to an advertising campaign by Doritos dr.it / RcQwY4.
3069,1732,CallOfDutyBlackopsColdWar,0,It looks like Church of Duty: Black Ops Cold War can been leaked by leaked Doritos advertising campaign dlvr.it/RcQwY4 https://t.co/Mo0oIFkdBT]
3070,1732,CallOfDutyBlackopsColdWar,0,2 It looks like... Call of Double Duty : Black Ops in Cold Gulf War has been recently leaked by a Doritos Patch advertising online campaign dlvr. it / RcQwY4 https://t.co/Mo0oIFkdBT ]
3071,1732,CallOfDutyBlackopsColdWar,0,It feels like Call of Duty: Black Sunday 2: Rain has officially leaked by Korean Doritos advertising campaign dlvr.it/RcQwY4 https://t.co/Mo0oIFkdBT]
3072,1733,CallOfDutyBlackopsColdWar,1,If you know @Marksman you know that he doesn't bullshit so him saying these maps are good is a GREAT sign of things to come @DavidVonderhaar is going to do great things again and i cant wait!  
3073,1733,CallOfDutyBlackopsColdWar,1,"If you know @ Marksman, you know he doesn't do bullshit, so his statement that these cards are good is a great sign of things to come. @ DavidVonderhaar will do great things again and I can't wait!"
3074,1733,CallOfDutyBlackopsColdWar,1,"If you know @ Markman you know he's not cunning, so his words that these cards are good are GREAT BRITAIN of what's coming @ Davidderhaar is going to do great things again and I can't wait!"
3075,1733,CallOfDutyBlackopsColdWar,1,If you know @Marksman you know and he doesn't quit so simply saying these maps are good is a GREAT sign of things to come @DavidVonderhaar is going to do good things again and i cant wait!
3076,1733,CallOfDutyBlackopsColdWar,1,... If you know @Marksman you certainly know well that he doesn't bullshit so him saying these maps are good is a GREAT positive sign of things to come @DavidVonderhaar you is going never to... do great things again soon and then i cant wait!
3077,1733,CallOfDutyBlackopsColdWar,1,that you know @Marksman you realise that person doesn't bullshit so him saying our maps were good is a GREAT sign of yet to come @DavidVonderhaar is going to write great things again and i cant wait!
3090,1736,CallOfDutyBlackopsColdWar,0,"A day later and revisiting this it just seems kinda crap, im all for scorestreaks but not like this"
3091,1736,CallOfDutyBlackopsColdWar,0,"A day later and if you look at it again, it just kind of looks shitty, all for shots on goal, but it's not like that."
3092,1736,CallOfDutyBlackopsColdWar,0,"A day later and revising this it just seems kinda crap, im all for scorebreaks but not like this"
3093,1736,CallOfDutyBlackopsColdWar,0,"A day later and writing this it just seems kinda jarring, im all for scorestreaks but not like this"
3094,1736,CallOfDutyBlackopsColdWar,0,"A one day pass later and not revisiting this it just seems kinda crap, im all for scorestreaks anymore but not like this"
3095,1736,CallOfDutyBlackopsColdWar,0,"full day later and watching this it just seems kinda crap, im all for scorestreaks but shit like this"
3096,1737,CallOfDutyBlackopsColdWar,0,The  
3097,1737,CallOfDutyBlackopsColdWar,0,
3098,1737,CallOfDutyBlackopsColdWar,0,"Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy, Italy,"
3099,1737,CallOfDutyBlackopsColdWar,0,The
3100,1737,CallOfDutyBlackopsColdWar,0,the The
3101,1737,CallOfDutyBlackopsColdWar,0,it
3102,1739,CallOfDutyBlackopsColdWar,0,"Watching @BlackOpsColdWar PC gameplay and all I see is the hackers that are sitting there in their dirty blown out chairs like... ""soon"" pic.twitter.com/GaGtaKpXTh"
3103,1739,CallOfDutyBlackopsColdWar,0,"When I watch the PC gameplay of @ BlackOpsColdWar and all I see are the hackers sitting there in their dirty blown-out chairs like... ""soon"" pic.twitter.com / GaGtaKpXTh"
3104,1739,CallOfDutyBlackopsColdWar,0,"Watching the @ BlackOpsColdWar PC game and all I see are people sitting in dirty inflated chairs like... ""soon"" pic.wikipedia.org / GaGtaKpXTh"
3105,1739,CallOfDutyBlackopsColdWar,0,"Watching RhandlerR PC gameplay and all I see is the hackers that are sitting there in their dirty blown out chairs like... ""soon"" pic.twitter.com/GaGtaKpXTh"
3106,1739,CallOfDutyBlackopsColdWar,0,"I Watching RhandlerR PC gameplay and all I see is the hackers that are sitting there in their dirty blown out chairs like... ""soon"" pic.twitter.com/GaGtaKpXTh"
3107,1739,CallOfDutyBlackopsColdWar,0,It
3114,1741,CallOfDutyBlackopsColdWar,1,wow they finally decided to take the violence out of the franchise - good on them
3115,1741,CallOfDutyBlackopsColdWar,1,"Wow, they finally decided to take the violence out of the franchise - good for them"
3116,1741,CallOfDutyBlackopsColdWar,1,It's a pity they finally decided to remove violence from the franchise - good on them
3117,1741,CallOfDutyBlackopsColdWar,1,wow they finally decided to take the violence out of every franchise - good on them
3118,1741,CallOfDutyBlackopsColdWar,1,Yep wow they finally decided to take just the violence out of the franchise - good looks on them
3119,1741,CallOfDutyBlackopsColdWar,1,wow they finally decided to take the violence level of zombie franchise - good on them
3120,1742,CallOfDutyBlackopsColdWar,1,NICE MAN @ATVIAssist @Activision @Treyarch @TreyarchPC @DavidVonderhaar @Tony_Flame  
3121,1742,CallOfDutyBlackopsColdWar,1,NICE MAN @ ATVIAssist @ Activision @ Treyarch @ TreyarchPC @ DavidVonderhaar @ Tony _ Flame
3122,1742,CallOfDutyBlackopsColdWar,1,NICE MAN @ ATVIAssist @ Absvision @ Treyarch @ TreyarchPC @ Davidderhaar @ Tony _ Flame
3123,1742,CallOfDutyBlackopsColdWar,1,NICE MAN OS @ATVIAssist @Activision @Treyarch @TreyarchPC 5
3124,1742,CallOfDutyBlackopsColdWar,1,NICE MAN MG @ATVIAssist V @Activision J @Treyarch PS @TreyarchPC SR @DavidVonderhaar @Tony_Flame
3125,1742,CallOfDutyBlackopsColdWar,1,NICE MAN 11 @ATVIAssist 3 3 @Activision R
3138,1746,CallOfDutyBlackopsColdWar,1,I’m really enjoying the new  @CallofDuty .    
3139,1746,CallOfDutyBlackopsColdWar,1,I'm really enjoying the new @ CallofDuty.
3140,1746,CallOfDutyBlackopsColdWar,1,I'm really enjoying the new @ CfDuty.
3141,1746,CallOfDutyBlackopsColdWar,1,I’m really digging the new  @CallofDuty.
3142,1746,CallOfDutyBlackopsColdWar,1,But I ’ m really enjoying the crisp new @CallofDuty.
3143,1746,CallOfDutyBlackopsColdWar,1,I’m really enjoying new new @CallofDuty.
3156,1749,CallOfDutyBlackopsColdWar,1,Just give me the game already you beautiful man @DavidVonderhaar  
3157,1749,CallOfDutyBlackopsColdWar,1,Just give me the game already you beautiful man @ DavidVonderhaar
3158,1749,CallOfDutyBlackopsColdWar,1,Just give me the game you're a beautiful person @ Davidderhaar
3159,1749,CallOfDutyBlackopsColdWar,1,Just give me the game already This beautiful man @DavidVonderhaar
3160,1749,CallOfDutyBlackopsColdWar,1,Just please give me the game already you beautiful beautiful man @DavidVonderhaar
3161,1749,CallOfDutyBlackopsColdWar,1,to give me the game already you beautiful man @DavidVonderhaar
3162,1750,CallOfDutyBlackopsColdWar,1,November can’t come sooner I’m loving  
3163,1750,CallOfDutyBlackopsColdWar,1,November cannot come sooner than I love
3164,1750,CallOfDutyBlackopsColdWar,1,November can't come sooner than I love
3165,1750,CallOfDutyBlackopsColdWar,1,November can’t come sooner to loving
3166,1750,CallOfDutyBlackopsColdWar,1,November or can ’ the t come sooner I ’ m loving
3167,1750,CallOfDutyBlackopsColdWar,1,I can’t come sooner I’m loving
3168,1751,CallOfDutyBlackopsColdWar,1,"Return to one of the most thrilling and unforgettable video game series of all time in Call of Duty: Black Ops Cold War. Set in the early ‘80s at the height of the Cold War, this is the direct sequel to Call of Duty: Black Ops.. . youtu.be/MT0rDHJ50Qk"
3169,1751,CallOfDutyBlackopsColdWar,1,"Return to one of the most exciting and memorable video game series of all time in Call of Duty: Black Ops Cold War. Set in the early 1980s at the height of the Cold War, it is the direct sequel to Call of Duty: Black Ops... youtu.be / MT0rDHJ50Qk"
3170,1751,CallOfDutyBlackopsColdWar,1,"Returning to one of the most prosperous and memorable video game series of all time in Call of Duty: Black Ops Cold War. Set in the early 1980s at the height of the Cold War, this is a direct sequel to Call of Duty: Black Ops... youtu.be / MT0rJ50Qk"
3171,1751,CallOfDutyBlackopsColdWar,1,"Return to one of maybe most thrilling and unforgettable video game series of all time in Call of Europe: Black zone Cold War. Set within the past days at the height of the Cold War, this is the direct sequel to Call of Duty: Black Ops... youtu.be/MT0rDHJ50Qk"
3172,1751,CallOfDutyBlackopsColdWar,1,"Return Death to Earth one of the most thrilling and unforgettable video game film series of all time in Call of Duty : Black Ops Cold steel War. Set in the early ‘ 80s at the worst height out of the Cold Steel War, this is the second direct sequel to Call Call of Duty : Black Ops... youtu. x be / MT0rDHJ50Qk"
3173,1751,CallOfDutyBlackopsColdWar,1,"Return to one of the most thrilling and exciting video game series of all times from Call of Duty: Private Ops Cold War. Set in the early ‘80s at the height of actual Cold War, this is this epic clash between Test of Duty: Black Ops... youtu.be/MT0rDHJ50Qk"
3180,1753,CallOfDutyBlackopsColdWar,1, . youtu.be/rXRQyd6_5j4 . . U r the best new gaming GEN begins. @CallofDuty
3181,1753,CallOfDutyBlackopsColdWar,1,. youtu.be / rXRQyd6 _ 5j4.. U r the best new gaming GEN starts. @ CallofDuty
3182,1753,CallOfDutyBlackopsColdWar,1,. youtu.be / rXRQyd6 _ 5j4.. U r the best new gaming GEN begins. @ CfDuty
3183,1753,CallOfDutyBlackopsColdWar,1,. youtu.be/rXRQyd6_5j4.. U U s best new gaming ever begins. @CallofDuty
3184,1753,CallOfDutyBlackopsColdWar,1,. youtu. to be / u rXRQyd6 _ 5j4.. U r in the best new gaming game GEN 2012 begins.... @CallofDuty
3185,1753,CallOfDutyBlackopsColdWar,1,. in.be/rXRQyd6_5j4.. is r the great new gaming GEN a. You
3192,1755,CallOfDutyBlackopsColdWar,1,With the Black Ops Cold War teasers this year Treyarch has again proved why they are the best COD developers. Being a cold war history nerd they really got me hyped and I am 100% sure the campaign would be one of the best.
